CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Geography_France,Geography_Germany,Geography_Spain
0.4640000000000001,1,0.02702702702702703,0.4,0.0,0.0,1,1,0.27878702416080736,0,0,1.0,0.0,0.1475595913734393,1,0,0
0.6660000000000001,1,0.2972972972972973,0.8,0.0,0.0,1,0,0.37921941545417587,0,0,0.75,1.0,0.11577752553916007,0,0,1
1.0,1,0.16216216216216217,0.9,0.9416994985648247,0.0,0,0,0.20152869599046708,0,0,0.0,0.3333333333333333,0.4676503972758229,1,0,0
0.6060000000000001,1,0.22972972972972977,0.6000000000000001,0.9384086621809641,0.3333333333333333,1,1,0.11927454071863862,0,0,0.25,0.6666666666666667,0.1623155505107832,0,0,1
0.6580000000000001,1,0.5675675675675675,0.8,0.0,0.3333333333333333,1,1,0.25687113119302896,0,0,0.75,0.0,0.7695800227014756,1,0,0
0.3980000000000001,0,0.4189189189189189,0.6000000000000001,0.9438504286885001,0.0,0,1,0.46774356951088825,0,0,0.5,0.6666666666666667,0.3314415437003405,0,1,0
1.0,0,0.24324324324324326,0.2,0.9613558647909107,0.3333333333333333,0,0,0.8471006981166701,0,0,0.25,0.6666666666666667,0.340522133938706,0,0,1
0.41600000000000004,0,0.1891891891891892,0.1,0.9323982589857635,0.0,1,1,0.03462195639683589,0,0,0.5,1.0,0.1589103291713961,0,1,0
0.3560000000000001,1,0.2972972972972973,0.4,0.0,0.3333333333333333,1,0,0.12695272398514057,0,0,0.5,0.3333333333333333,0.25652667423382525,0,0,1
0.9020000000000001,1,0.27027027027027034,0.5,0.0,0.3333333333333333,1,0,0.3312550848606042,0,0,0.5,1.0,0.9318955732122587,1,0,0
0.32600000000000007,1,0.40540540540540543,0.2,0.0,0.0,1,1,0.5735425233109762,1,1,0.5,0.0,0.4290578887627696,0,0,1
0.6320000000000001,1,0.27027027027027034,0.6000000000000001,0.9258619842692777,0.3333333333333333,1,1,0.7918075676227079,0,0,0.25,1.0,0.626560726447219,0,1,0
0.5120000000000001,1,0.22972972972972977,0.2,0.9484430375760995,0.0,0,1,0.8240987514307616,0,0,0.5,0.3333333333333333,0.24063564131668555,1,0,0
0.4980000000000001,1,0.36486486486486486,1.0,0.9288441033762721,0.0,1,0,0.6606436414677601,1,1,0.25,0.0,0.2917139614074915,0,1,0
0.38800000000000007,1,0.2837837837837838,0.4,0.9544464341325501,0.3333333333333333,1,0,0.7331993705398866,0,0,0.0,1.0,0.5244040862656073,0,1,0
0.3580000000000001,1,0.27027027027027034,0.7000000000000001,0.925885849219043,0.3333333333333333,1,0,0.4512654958548541,1,1,0.75,0.6666666666666667,0.11464245175936436,0,0,1
1.0,0,0.3108108108108108,0.5,0.0,0.3333333333333333,1,1,0.1740958761561729,0,0,0.25,0.3333333333333333,0.902383654937571,1,0,0
0.2940000000000001,1,0.3108108108108108,0.9,0.0,0.0,0,0,0.11032503604094189,0,0,0.0,1.0,1.0,1,0,0
0.8280000000000001,0,0.2837837837837838,0.5,0.9091061377125869,0.0,0,1,0.5490203814464281,0,0,0.75,0.6666666666666667,0.12031782065834282,1,0,0
0.5060000000000001,0,0.40540540540540543,0.5,0.0,0.0,1,0,0.5023830775839093,1,1,0.25,1.0,0.6696935300794552,1,0,0
0.5180000000000001,1,0.2972972972972973,0.6000000000000001,0.0,0.3333333333333333,1,1,0.487070315215103,0,0,0.0,0.6666666666666667,0.6787741203178207,1,0,0
0.2740000000000001,1,0.47297297297297297,0.4,0.9816387220526291,0.0,1,1,0.12099295482718599,1,1,0.0,0.0,0.6889897843359818,1,0,0
0.796,1,0.2027027027027027,0.1,0.9545813092734486,0.0,0,0,0.3456384084680087,0,0,1.0,0.3333333333333333,0.8274687854710556,1,0,0
0.7200000000000001,0,0.7702702702702704,0.5,0.0,0.3333333333333333,1,1,0.04683102236263562,0,0,0.0,0.3333333333333333,0.8376844494892168,0,0,1
0.16400000000000003,0,0.36486486486486486,0.30000000000000004,0.9338386538961615,0.0,1,0,0.21519615123244265,1,1,1.0,0.3333333333333333,0.938706015891033,0,1,0
0.3680000000000001,1,0.445945945945946,0.30000000000000004,0.0,0.3333333333333333,0,1,0.10423360430921152,0,0,1.0,0.3333333333333333,0.15209988649262204,0,0,1
0.5140000000000001,1,0.09459459459459457,0.30000000000000004,0.0,0.3333333333333333,0,0,0.935275018764292,0,0,0.5,0.6666666666666667,0.5732122587968218,1,0,0
0.4020000000000001,1,0.1891891891891892,0.4,0.0,0.3333333333333333,1,0,0.2670702552093725,0,0,0.5,0.6666666666666667,0.9103291713961408,0,0,1
0.6480000000000001,1,0.36486486486486486,0.7000000000000001,0.9542573357280354,0.0,1,0,0.18502622000401037,0,0,0.25,0.3333333333333333,0.6708286038592508,1,0,0
0.3500000000000001,0,0.09459459459459457,0.6000000000000001,0.0,0.3333333333333333,1,0,0.4478180666253627,0,0,1.0,0.6666666666666667,0.4052213393870602,1,0,0
0.5900000000000001,1,0.2027027027027027,0.8,0.9583910773961921,0.0,0,0,0.7495828851655333,0,0,0.0,1.0,0.15550510783200908,0,1,0
0.81,0,0.3378378378378379,0.9,0.0,0.3333333333333333,1,0,0.0902841721384392,0,0,0.5,0.6666666666666667,0.6481271282633372,1,0,0
0.7160000000000001,1,0.25675675675675674,0.8,0.9604098839249421,0.0,1,1,0.13451664633972543,0,0,0.25,0.6666666666666667,0.6390465380249717,0,1,0
0.7300000000000001,1,0.040540540540540515,0.6000000000000001,0.9044321634789139,0.0,1,1,0.8675835542294289,0,0,0.75,0.3333333333333333,0.9943246311010216,1,0,0
0.7540000000000001,0,0.10810810810810811,0.9,0.9416816942361179,0.0,1,1,0.7339393912118607,0,0,0.0,1.0,0.15209988649262204,1,0,0
0.4180000000000001,0,0.12162162162162166,0.1,0.0,0.0,0,1,0.005194246050497822,0,0,1.0,0.6666666666666667,0.6118047673098752,0,0,1
0.3900000000000001,1,0.24324324324324326,0.8,0.9009322726544087,0.3333333333333333,1,0,0.4479215765105567,1,1,0.5,1.0,0.40068104426787743,0,0,1
0.3480000000000001,1,0.05405405405405406,0.9,0.0,0.3333333333333333,1,0,0.37200432641317244,0,0,1.0,0.0,0.9909194097616345,1,0,0
0.7140000000000001,0,0.5,0.1,0.0,0.3333333333333333,0,1,0.2720154774780992,0,0,1.0,0.3333333333333333,0.6696935300794552,1,0,0
0.6420000000000001,1,0.27027027027027034,0.0,0.9198940346997195,0.3333333333333333,1,0,0.018181686351046524,0,0,0.75,0.0,0.7264472190692395,0,0,1
0.17800000000000005,1,0.4594594594594595,0.30000000000000004,0.9228935003679789,1.0,1,0,0.9944096661231147,1,1,0.0,0.3333333333333333,0.31555051078320095,0,0,1
0.6340000000000001,0,0.24324324324324326,0.1,0.9368272734740025,0.0,1,1,0.2670303013937831,0,0,1.0,0.0,0.8569807037457435,0,1,0
0.9620000000000002,1,0.1891891891891892,0.9,0.9083285099786037,0.0,1,0,0.9743740527220349,0,0,0.75,0.3333333333333333,0.5346197502837684,0,1,0
0.3900000000000001,0,0.2027027027027027,0.7000000000000001,0.9702529748555034,0.0,1,0,0.7522783425817166,0,0,0.75,0.6666666666666667,0.677639046538025,0,0,1
0.5080000000000001,0,0.22972972972972977,0.7000000000000001,0.9571560099511669,0.0,1,1,0.2890049499727224,0,0,1.0,1.0,1.0,0,0,1
0.6140000000000001,1,0.6621621621621623,0.5,0.9405331283153836,0.3333333333333333,1,1,0.5376650470119897,0,0,0.0,1.0,0.8592508513053349,0,0,1
0.2740000000000001,0,0.24324324324324326,0.1,0.9531544126310332,0.0,1,0,0.9704014233359285,0,0,0.25,0.6666666666666667,0.6333711691259932,0,0,1
0.8,0,0.4594594594594595,0.6000000000000001,0.9318052192272965,0.0,1,0,0.6311682765704124,1,1,1.0,0.6666666666666667,0.5959137343927355,0,1,0
0.6880000000000001,0,0.25675675675675674,0.8,0.924566446875695,0.3333333333333333,1,0,0.9118014770410573,1,1,0.5,0.3333333333333333,0.9591373439273554,0,1,0
0.7220000000000001,0,0.22972972972972977,0.2,0.9493167457040151,0.0,1,1,0.602931279937234,0,0,0.25,0.6666666666666667,0.264472190692395,0,1,0
0.4020000000000001,1,0.25675675675675674,0.30000000000000004,0.0,0.3333333333333333,1,1,0.25285824796268047,0,0,0.0,1.0,0.927355278093076,1,0,0
0.4180000000000001,0,0.27027027027027034,0.8,0.9220049747604715,0.0,1,1,0.43286073820049814,0,0,0.75,1.0,0.18955732122587968,1,0,0
0.54,0,0.14864864864864863,0.30000000000000004,0.0,0.3333333333333333,0,1,0.7669767462792696,0,0,0.5,0.0,0.40408626560726446,1,0,0
0.6200000000000001,1,0.3243243243243243,0.5,0.0,0.3333333333333333,1,0,0.5775452055671316,0,0,1.0,0.0,0.42224744608399545,0,0,1
0.19800000000000006,0,0.25675675675675674,0.6000000000000001,0.0,0.3333333333333333,1,0,0.41086373748692995,0,0,1.0,0.6666666666666667,0.5448354143019296,1,0,0
0.7060000000000001,0,0.10810810810810811,0.1,0.923836899615502,0.0,1,0,0.31855997247737156,0,0,1.0,0.6666666666666667,0.3473325766174802,0,1,0
0.8900000000000001,1,0.25675675675675674,0.2,0.952652641385887,0.3333333333333333,1,1,0.9937667047203007,0,0,0.0,1.0,0.4370034052213394,0,1,0
0.4880000000000001,0,0.1756756756756757,0.9,0.0,0.0,0,1,0.028540375605870354,0,0,1.0,0.3333333333333333,0.279228149829739,1,0,0
0.4720000000000001,1,0.21621621621621623,0.5,0.9677851107976191,0.0,0,0,0.10024472337108194,0,0,0.5,0.3333333333333333,0.19069239500567534,0,0,1
0.5260000000000001,0,0.16216216216216217,0.5,0.9480768293999376,0.3333333333333333,1,0,0.8532184823650658,0,0,0.25,0.3333333333333333,0.5266742338251986,0,1,0
0.5020000000000001,1,0.35135135135135137,0.30000000000000004,0.0,0.3333333333333333,1,0,0.15299226076090267,0,0,0.75,0.0,0.2270147559591373,1,0,0
0.6140000000000001,1,0.4324324324324324,0.9,0.0,0.3333333333333333,0,0,0.1858171455373988,0,0,0.75,0.3333333333333333,0.9670828603859252,1,0,0
0.3620000000000001,1,0.1756756756756757,0.30000000000000004,0.0,0.0,1,1,0.21290908281740906,0,0,0.0,0.6666666666666667,0.1384790011350738,1,0,0
0.542,1,0.39189189189189194,0.7000000000000001,0.9317271428682251,0.0,1,1,0.33397039417264346,0,0,1.0,0.6666666666666667,0.7741203178206584,0,1,0
0.8640000000000001,0,0.2027027027027027,0.2,0.9214566558632851,0.0,0,1,0.5093226903169252,0,0,0.5,1.0,0.23269012485811577,1,0,0
0.3560000000000001,0,0.14864864864864863,0.9,0.9687932773956003,0.3333333333333333,1,0,0.24638562982764853,0,0,0.5,0.3333333333333333,0.9318955732122587,0,1,0
0.6920000000000001,1,0.4594594594594595,0.6000000000000001,0.9529497744854601,0.0,1,0,0.13718220090018596,1,1,0.5,0.6666666666666667,0.38365493757094216,1,0,0
0.4720000000000001,0,0.22972972972972977,0.7000000000000001,0.0,0.3333333333333333,1,0,0.353779335926581,0,0,0.75,1.0,0.41089670828603864,1,0,0
0.552,0,0.10810810810810811,0.8,0.9578762904097535,0.6666666666666667,0,1,0.5225020989504497,1,1,1.0,1.0,0.3303064699205448,0,0,1
0.2960000000000001,1,0.7432432432432432,0.2,0.9688062568381666,0.3333333333333333,1,1,0.8270608843144519,0,0,0.25,0.3333333333333333,0.4767309875141884,1,0,0
0.682,0,0.2027027027027027,0.1,0.9460605657211055,0.0,1,1,0.5679002844771676,0,0,0.25,1.0,0.3859250851305335,1,0,0
0.43600000000000005,0,0.39189189189189194,0.7000000000000001,0.0,0.3333333333333333,1,1,0.22985600124811917,0,0,0.25,0.3333333333333333,0.8240635641316686,1,0,0
0.7300000000000001,0,0.22972972972972977,0.30000000000000004,0.0,0.0,1,1,0.7600764873045375,0,0,0.75,0.3333333333333333,0.9057888762769579,1,0,0
0.6600000000000001,1,0.1891891891891892,0.7000000000000001,0.9712318986060176,0.0,0,1,0.3867286325844118,0,0,0.25,1.0,0.7412031782065834,0,1,0
0.9040000000000001,1,0.3108108108108108,0.6000000000000001,0.0,0.3333333333333333,1,0,0.23657494290704761,0,0,0.25,0.6666666666666667,0.2508513053348468,0,0,1
0.3780000000000001,0,0.05405405405405406,0.0,0.9267220582447823,0.3333333333333333,1,1,0.19382386017864706,0,0,1.0,0.3333333333333333,0.6878547105561862,1,0,0
0.28800000000000003,1,0.6891891891891893,0.9,0.920452624886038,0.0,1,1,0.1224009892944776,0,0,0.25,0.0,0.2803632236095346,1,0,0
0.4880000000000001,1,0.27027027027027034,0.6000000000000001,0.8890754396610538,0.3333333333333333,1,1,0.07227940268295621,0,0,0.75,0.3333333333333333,0.8751418842224745,0,1,0
0.4920000000000001,1,0.2027027027027027,0.2,0.9527600156468525,0.0,0,0,0.3156828477119565,0,0,0.75,1.0,0.5913734392735528,1,0,0
0.5980000000000001,0,0.4594594594594595,0.8,0.8688235450969841,0.0,1,0,0.2092542337793259,0,0,0.0,0.0,0.6288308740068105,1,0,0
0.6980000000000001,1,0.1891891891891892,0.1,0.9432535373990806,0.6666666666666667,1,1,0.6372220547062244,1,1,0.0,0.0,0.8819523269012486,0,1,0
0.8740000000000001,0,0.2972972972972973,0.6000000000000001,0.0,0.3333333333333333,1,1,0.42074218087827386,0,0,0.5,0.0,0.5437003405221339,1,0,0
0.5080000000000001,1,0.13513513513513514,0.7000000000000001,0.0,0.3333333333333333,0,0,0.2929482765604115,0,0,0.5,0.0,0.11804767309875139,1,0,0
0.2780000000000001,0,0.4594594594594595,0.1,0.9480019835240964,0.0,1,0,0.18616042832090463,1,1,0.75,0.3333333333333333,0.9772985244040864,0,1,0
0.6020000000000001,1,0.5135135135135136,0.2,0.0,0.0,1,0,0.572610184272598,1,1,0.75,0.3333333333333333,0.2360953461975028,1,0,0
0.6960000000000001,1,0.527027027027027,0.6000000000000001,0.9509363997082607,0.3333333333333333,1,1,0.3627230900551003,1,1,0.25,0.6666666666666667,0.64472190692395,1,0,0
0.45600000000000007,0,0.27027027027027034,0.4,0.9359497991681256,0.3333333333333333,1,0,0.8835894327908315,1,1,0.75,0.3333333333333333,0.434733257661748,0,1,0
0.3760000000000001,0,0.3243243243243243,0.9,0.0,0.0,0,0,0.7642948901620104,0,0,0.75,0.0,0.5925085130533485,0,0,1
0.6920000000000001,0,0.2027027027027027,0.4,0.0,0.3333333333333333,1,1,0.36683538277905536,0,0,0.5,1.0,0.2599318955732123,1,0,0
0.3140000000000001,0,0.37837837837837845,0.8,0.928222148302671,0.0,1,1,0.35159407723437586,0,0,0.0,0.3333333333333333,0.583427922814983,0,1,0
0.6700000000000002,1,0.21621621621621623,0.6000000000000001,0.9112815593270425,0.0,0,0,0.04826310912692162,0,0,1.0,0.3333333333333333,0.37457434733257666,0,0,1
0.7100000000000001,1,0.3108108108108108,0.4,0.8998723128533878,0.3333333333333333,1,1,0.7125834517196392,0,0,0.25,0.3333333333333333,0.6708286038592508,0,1,0
0.29800000000000004,0,0.14864864864864863,0.6000000000000001,0.9575732343711092,0.0,1,0,0.5931184428112884,0,0,0.75,1.0,0.6163450624290578,0,1,0
0.7340000000000001,0,0.783783783783784,0.9,0.952203232733266,0.0,1,1,0.3419754586563017,0,0,0.25,0.3333333333333333,0.8410896708286039,1,0,0
0.32000000000000006,1,0.6081081081081081,0.8,0.0,0.3333333333333333,1,1,0.5764564515911269,0,0,0.25,0.0,0.9545970488081725,1,0,0
0.5640000000000001,1,0.1891891891891892,0.6000000000000001,0.9348323763673033,0.0,1,1,0.8519384101181662,0,0,0.75,0.6666666666666667,0.7525539160045402,1,0,0
0.6360000000000001,0,0.2837837837837838,0.0,0.9420755845319636,0.0,1,0,0.5647293816559481,1,1,1.0,0.6666666666666667,0.7150964812712827,0,1,0
0.788,1,0.1891891891891892,0.4,0.9228187081819736,0.0,1,1,0.39904405870760656,0,0,1.0,0.6666666666666667,0.4551645856980704,0,1,0
0.6260000000000001,1,0.3243243243243243,0.7000000000000001,0.9379023424879591,0.0,1,0,0.09926547985332597,0,0,0.75,0.6666666666666667,0.7832009080590239,0,1,0
0.5760000000000001,0,0.25675675675675674,0.7000000000000001,0.943646883856611,0.3333333333333333,1,0,0.7930722884035426,0,0,0.75,1.0,0.6651532349602725,0,1,0
0.6760000000000002,0,0.48648648648648657,0.9,0.0,0.0,1,0,0.9560965572212146,1,1,1.0,0.3333333333333333,0.7116912599318956,1,0,0
0.4760000000000001,1,0.37837837837837845,0.8,0.0,0.0,1,0,0.3096277194472072,0,0,1.0,0.3333333333333333,0.9432463110102156,0,0,1
0.562,1,0.2027027027027027,0.7000000000000001,0.0,0.0,1,1,0.2901849126591589,1,1,0.25,0.0,0.6765039727582293,1,0,0
0.674,1,0.22972972972972977,0.8,0.9268037032919746,0.3333333333333333,1,0,0.1111890685560471,0,0,0.25,0.0,0.5391600454029513,0,0,1
0.4980000000000001,1,0.35135135135135137,1.0,0.9397177254917171,0.0,1,1,0.15719971257255066,0,0,0.25,0.0,0.7559591373439274,1,0,0
0.7360000000000001,1,0.13513513513513514,0.6000000000000001,0.0,0.3333333333333333,1,0,0.7343915343915343,0,0,0.75,0.6666666666666667,0.2270147559591373,0,0,1
0.7600000000000001,1,0.12162162162162166,0.5,0.0,0.3333333333333333,1,1,0.5804071788855835,0,0,0.5,0.3333333333333333,0.4097616345062429,1,0,0
0.3660000000000001,0,0.2837837837837838,0.2,0.0,0.0,0,1,0.3683269752261341,1,1,0.25,0.3333333333333333,0.18842224744608402,1,0,0
0.7220000000000001,0,0.13513513513513514,0.5,0.0,0.3333333333333333,1,1,0.46978676463602276,0,0,0.5,0.6666666666666667,0.9761634506242907,0,0,1
0.4100000000000001,0,0.10810810810810811,0.9,0.0,0.3333333333333333,0,1,0.7946081350768998,0,0,0.5,0.0,0.4937570942111238,0,0,1
1.0,0,0.3243243243243243,0.9,0.9360639285304037,0.0,1,1,0.9910054910243927,0,0,0.0,0.0,0.9863791146424516,1,0,0
0.6560000000000001,0,0.3108108108108108,0.9,0.0,0.0,0,0,0.06574852898451802,0,0,1.0,0.6666666666666667,0.8989784335981839,1,0,0
0.45200000000000007,1,0.1891891891891892,0.7000000000000001,0.0,0.3333333333333333,1,0,0.023248870267110505,0,0,1.0,1.0,0.6844494892167992,1,0,0
0.9700000000000002,1,0.02702702702702703,0.4,0.9435510686567269,0.0,0,0,0.9010168471088988,1,1,0.5,0.3333333333333333,0.7866061293984109,0,1,0
0.4840000000000001,1,0.3243243243243243,0.1,0.9571362225120174,0.3333333333333333,1,1,0.31508729083627485,0,0,0.25,0.3333333333333333,0.5891032917139614,1,0,0
0.8480000000000001,1,0.24324324324324326,0.7000000000000001,0.9289257025213704,0.0,0,1,0.5948576089016501,0,0,0.0,0.0,0.1770715096481271,1,0,0
0.54,0,0.14864864864864863,0.1,0.9523486326496365,0.3333333333333333,0,0,0.7735190210665117,0,0,0.25,0.0,0.17253121452894435,1,0,0
0.3380000000000001,1,0.2837837837837838,0.4,0.9350560913888756,0.0,1,1,0.48787454201876274,0,0,0.25,1.0,0.2928490351872872,0,0,1
0.7680000000000001,0,0.25675675675675674,0.0,0.9600914996515127,0.0,1,1,0.24491798966801326,0,0,0.75,0.6666666666666667,0.7309875141884222,0,0,1
0.8260000000000001,1,0.1756756756756757,0.7000000000000001,0.9553226655946985,0.3333333333333333,1,1,0.701323876430199,1,1,0.75,0.6666666666666667,0.5993189557321226,0,1,0
0.7660000000000001,1,0.445945945945946,1.0,0.9539652129175346,0.0,1,0,0.6509519159079692,0,0,0.5,0.0,0.7729852440408627,1,0,0
0.6000000000000001,0,0.3378378378378379,0.6000000000000001,0.0,0.3333333333333333,1,1,0.08145942937550535,0,0,0.0,0.3333333333333333,0.41997729852440413,1,0,0
0.3760000000000001,0,0.2027027027027027,0.5,0.0,0.3333333333333333,1,0,0.6348147748109945,0,0,0.5,0.6666666666666667,0.19409761634506242,1,0,0
0.45400000000000007,0,0.37837837837837845,0.1,0.0,0.0,1,1,0.7937705550880109,0,0,0.75,0.0,0.7729852440408627,1,0,0
0.8840000000000001,1,0.16216216216216217,0.8,0.0,0.3333333333333333,1,0,0.9982584336804164,0,0,1.0,0.0,0.5800227014755959,1,0,0
0.6720000000000002,0,0.3108108108108108,1.0,0.0,0.0,1,1,0.721374541268691,1,1,1.0,0.3333333333333333,0.8581157775255391,1,0,0
0.4780000000000001,1,0.14864864864864863,0.2,0.0,0.3333333333333333,0,1,0.4915903968829023,0,0,1.0,0.6666666666666667,0.869466515323496,1,0,0
0.3600000000000001,1,0.09459459459459457,0.9,0.9650927121112078,0.0,1,0,0.3206178690064901,0,0,1.0,0.0,0.376844494892168,1,0,0
0.8560000000000001,0,0.14864864864864863,0.7000000000000001,0.9428130255073006,0.0,1,0,0.9061340858051943,0,0,0.5,1.0,0.9738933030646992,0,1,0
0.532,1,0.1756756756756757,0.7000000000000001,0.9046407358966961,0.3333333333333333,1,1,0.819065720776334,0,0,0.5,0.3333333333333333,0.3961407491486947,0,0,1
0.4000000000000001,1,0.27027027027027034,0.9,0.9532357806027345,0.6666666666666667,1,1,0.8573092730355748,1,1,1.0,0.3333333333333333,0.12599318955732122,1,0,0
0.6100000000000001,0,0.445945945945946,0.30000000000000004,0.0,0.3333333333333333,0,1,0.07895474017768696,0,0,0.0,0.0,0.5788876276958003,1,0,0
0.7420000000000001,1,0.37837837837837845,0.1,0.9377867086926922,0.3333333333333333,0,0,0.5147452081673799,0,0,0.5,0.6666666666666667,0.7775255391600454,1,0,0
0.29800000000000004,1,0.24324324324324326,0.5,0.9478188231480752,0.3333333333333333,1,0,0.874617926011934,0,0,1.0,1.0,0.9330306469920544,0,1,0
0.32200000000000006,1,0.36486486486486486,0.5,0.8954359152076085,0.0,1,0,0.965835587298587,1,1,0.0,0.6666666666666667,0.2633371169125993,1,0,0
0.4580000000000001,0,0.2837837837837838,0.5,0.9392115167160969,0.6666666666666667,0,0,0.029099879038448167,1,1,0.5,0.3333333333333333,0.7480136208853576,0,1,0
0.6920000000000001,0,0.24324324324324326,0.7000000000000001,0.0,0.3333333333333333,1,1,0.41147434580002384,0,0,0.5,1.0,0.19523269012485808,0,0,1
0.6620000000000001,1,0.21621621621621623,0.7000000000000001,0.0,0.3333333333333333,0,0,0.6534374532767879,0,0,0.75,0.6666666666666667,0.7071509648127128,1,0,0
0.9300000000000002,1,0.36486486486486486,0.7000000000000001,0.0,0.0,0,1,0.2643934995792098,1,1,1.0,0.0,0.6208853575482407,1,0,0
0.6620000000000001,1,0.16216216216216217,0.2,0.9344738396372102,0.0,1,0,0.3449049884263947,0,0,1.0,1.0,0.6492622020431328,0,0,1
0.5820000000000001,1,0.3243243243243243,0.9,0.9487426822891114,0.0,1,0,0.176794933916189,0,0,0.5,0.3333333333333333,0.2633371169125993,0,0,1
0.4820000000000001,0,0.5135135135135136,0.9,0.9464206227605071,0.0,1,1,0.9812455089461043,1,1,0.25,0.6666666666666667,0.6118047673098752,1,0,0
0.43000000000000005,1,0.5540540540540542,0.9,0.8963183780935201,0.0,1,1,0.8535512641457258,0,0,1.0,1.0,0.49829738933030643,0,1,0
0.2740000000000001,1,0.25675675675675674,0.6000000000000001,0.0,0.3333333333333333,1,1,0.6323895432013757,0,0,0.25,0.0,0.6606129398410897,1,0,0
0.7580000000000001,1,0.2837837837837838,0.4,0.9416130610634358,0.0,1,1,0.7981091694256801,0,0,0.5,0.3333333333333333,0.7695800227014756,1,0,0
0.3100000000000001,0,0.36486486486486486,0.9,0.9479492125511625,0.6666666666666667,1,0,0.9770120546512191,1,1,0.25,1.0,0.6152099886492622,0,0,1
0.4600000000000001,0,0.22972972972972977,0.1,0.9276820976474256,0.0,0,1,0.8414517086381749,0,0,0.75,0.6666666666666667,0.7480136208853576,1,0,0
0.5840000000000001,1,0.2972972972972973,0.1,0.9611911791003501,0.0,1,1,0.6902705708395152,0,0,0.75,0.0,0.677639046538025,1,0,0
1.0,0,0.3108108108108108,0.30000000000000004,0.9259691276850479,0.3333333333333333,1,0,0.3558726358367224,0,0,0.25,0.3333333333333333,0.15096481271282633,0,0,1
0.532,1,0.2837837837837838,0.2,0.9418113572108799,0.3333333333333333,1,0,0.2777501251369506,0,0,0.75,1.0,0.25766174801362085,0,1,0
0.3520000000000001,0,0.3378378378378379,0.30000000000000004,0.0,0.3333333333333333,1,0,0.15848318514418125,0,0,1.0,1.0,0.9875141884222474,0,0,1
0.3460000000000001,1,0.22972972972972977,0.8,0.9523732789639592,0.0,1,1,0.9306256247471633,0,0,0.75,0.6666666666666667,0.1475595913734393,0,1,0
0.6260000000000001,1,0.22972972972972977,0.9,0.0,0.3333333333333333,1,1,0.9779368929732789,0,0,0.25,0.6666666666666667,0.5107832009080591,1,0,0
0.9800000000000002,1,0.16216216216216217,0.8,0.9509164730040283,0.0,1,0,0.2705348360768453,0,0,0.5,1.0,0.9296254256526675,1,0,0
0.44000000000000006,1,0.3243243243243243,0.0,0.9320958391199389,0.3333333333333333,1,0,0.6376471953071517,0,0,0.5,1.0,0.5777525539160046,0,1,0
0.6520000000000001,0,0.10810810810810811,0.1,0.9324619696225229,0.0,0,0,0.30112955787277684,1,1,0.75,0.0,0.14188422247446084,0,1,0
0.6780000000000002,1,0.39189189189189194,0.1,0.9209262538326338,0.6666666666666667,1,0,0.7844091110701072,1,1,0.75,0.6666666666666667,0.24404086265607264,1,0,0
0.7060000000000001,0,0.36486486486486486,0.1,0.0,0.0,1,0,0.9139499322185267,1,1,0.25,0.0,0.9080590238365494,0,0,1
0.2820000000000001,1,0.013513513513513542,0.2,0.9445120346832849,0.0,0,0,0.6484565275983856,0,0,0.25,0.0,0.8796821793416572,0,1,0
0.4680000000000001,1,0.4189189189189189,0.8,0.969965651487066,0.0,1,0,0.569300518199488,0,0,0.25,0.6666666666666667,0.40408626560726446,1,0,0
0.9200000000000002,0,0.445945945945946,0.5,0.0,0.3333333333333333,0,1,0.9226539134487343,0,0,0.0,0.6666666666666667,0.46311010215664017,1,0,0
0.79,0,0.5540540540540542,0.8,0.0,0.0,1,1,0.18058424579547347,0,0,0.25,0.6666666666666667,0.9421112372304199,0,0,1
0.55,0,0.2837837837837838,0.30000000000000004,0.9476004257702129,0.0,0,1,0.6065803784261397,0,0,0.25,0.6666666666666667,0.6027241770715097,1,0,0
0.3700000000000001,0,0.14864864864864863,0.2,0.9353912065845668,0.0,1,0,0.928184541623725,0,0,0.25,1.0,0.9875141884222474,1,0,0
0.7580000000000001,0,0.36486486486486486,0.7000000000000001,0.9185075216056678,0.3333333333333333,1,0,0.35564166377889084,0,0,0.0,1.0,0.5822928490351873,0,0,1
0.6100000000000001,0,0.10810810810810811,0.7000000000000001,0.9308497680704427,0.0,0,1,0.1600594856808825,0,0,0.5,0.6666666666666667,0.9557321225879682,1,0,0
0.802,1,0.39189189189189194,0.5,0.9545951226141443,0.3333333333333333,1,0,0.8138246202512339,0,0,0.5,1.0,0.5766174801362088,1,0,0
0.3500000000000001,1,0.2027027027027027,0.1,0.935724083069869,0.0,0,1,0.8759185502215461,0,0,0.5,1.0,0.5346197502837684,1,0,0
0.3640000000000001,0,0.2972972972972973,0.5,0.0,0.3333333333333333,0,1,0.8855252176582863,0,0,0.75,0.6666666666666667,0.6730987514188422,1,0,0
0.6920000000000001,0,0.3378378378378379,0.4,0.0,0.3333333333333333,1,1,0.33200565654019953,0,0,0.75,0.6666666666666667,0.6345062429057888,0,0,1
0.8720000000000001,0,0.1891891891891892,0.2,0.9294269811089192,0.3333333333333333,0,0,0.29776958699555806,0,0,0.5,0.3333333333333333,0.1373439273552781,0,1,0
